編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLMKNHPFFAO96CA,2,96.08,見其他登記事項,鋼筋混凝土造,107年8月20日,十四層,一層 二層
RPWNMLMKNHPFFAO96CA,2,38.71,共有部分,鋼筋混凝土造,107年8月20日,十四層,
RPOOMLLKNHPFFAO78CA,1,91.76,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,四層
RPOOMLLKNHPFFAO78CA,1,23.92,共有部分,鋼筋混凝土造,108年7月16日,五層,
RPOOMLLKNHPFFAO78CA,1,9.65,共有部分,鋼筋混凝土造,108年7月16日,五層,
RPUPMLMKNHPFFAO96CA,24,77.36,住家用,鋼筋混凝土造,84年10月9日,八層,五層
RPUPMLMKNHPFFAO96CA,24,28.70,共有部分,鋼筋混凝土造,84年10月9日,八層,
RPXOMLMKNHPFFAO17CA,5,137.11,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,二十四層
RPXOMLMKNHPFFAO17CA,5,59.50,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXOMLMKNHPFFAO17CA,5,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXOMLMKNHPFFAO17CA,5,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXOMLMKNHPFFAO17CA,5,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXOMLMKNHPFFAO17CA,5,30.90,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXOMLMKNHPFFAO17CA,5,34.85,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPRRMLPKNHPFFAO17CA,,199.20,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPRRMLPKNHPFFAO17CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPRRMLPKNHPFFAO17CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPTRMLPKNHPFFAO37CA,,194.67,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPTRMLPKNHPFFAO37CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPTRMLPKNHPFFAO37CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPPOMLMKNHPFFAO98CA,13,25.16,辦公室,鋼筋混凝土造,96年4月12日,七層,三層
RPPOMLMKNHPFFAO98CA,13,13.58,見其他登記事項,鋼筋混凝土造,96年4月12日,七層,
RPSRMLPKNHPFFAO27CA,,194.67,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPSRMLPKNHPFFAO27CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPSRMLPKNHPFFAO27CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPURMLPKNHPFFAO47CA,,194.67,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPURMLPKNHPFFAO47CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPURMLPKNHPFFAO47CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPVRMLPKNHPFFAO57CA,,194.81,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPVRMLPKNHPFFAO57CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPVRMLPKNHPFFAO57CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPWRMLPKNHPFFAO67CA,,194.81,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPWRMLPKNHPFFAO67CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPWRMLPKNHPFFAO67CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPRNMLNKNHPFFAO56CA,23,20.40,住家用,鋼筋混凝土造,86年7月7日,五層,三層
RPRNMLNKNHPFFAO56CA,23,8.33,共有部分,鋼筋混凝土造,86年7月7日,五層,
RPRNMLNKNHPFFAO56CA,23,.50,住家用,鋼筋混凝土造,86年7月7日,四層,一層
RPRNMLNKNHPFFAO56CA,23,.50,住家用,鋼筋混凝土造,86年7月7日,四層,三層
RPOSMLPKNHPFFAO96CA,,191.99,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPOSMLPKNHPFFAO96CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPOSMLPKNHPFFAO96CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPRNMLRKNHPFFAO96CA,,59.50,住家用,鋼筋混凝土造,,五層,五層
RPRNMLRKNHPFFAO96CA,,9.36,共有部分,鋼筋混凝土造,,五層,
RPXNMLSKNHPFFAO67CA,10,121.34,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,七層
RPXNMLSKNHPFFAO67CA,10,16.17,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,
RPXNMLSKNHPFFAO67CA,10,29.14,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,
RPXNMLSKNHPFFAO67CA,10,.02,見其他登記事項,鋼筋混凝土造,98年9月22日,一層,一層
RPXNMLSKNHPFFAO67CA,10,24.92,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,
RPXRMLPKNHPFFAO77CA,,194.81,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPXRMLPKNHPFFAO77CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPXRMLPKNHPFFAO77CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPRPMLSKNHPFFAO27CA,,78.34,見其他登記事項,鋼筋混凝土造,108年10月17日,十層,八層
RPRPMLSKNHPFFAO27CA,,18.18,共有部分,鋼筋混凝土造,108年10月17日,十層,
RPRPMLSKNHPFFAO27CA,,52.38,共有部分,鋼筋混凝土造,108年10月17日,十層,
RPVOMLSKNHPFFAO57CA,12,91.65,見其他登記事項,鋼筋混凝土造,97年7月21日,,三層
RPVOMLSKNHPFFAO57CA,12,14.57,見其他登記事項,鋼筋混凝土造,97年7月21日,十二層,
RPVOMLSKNHPFFAO57CA,12,16.52,見其他登記事項,鋼筋混凝土造,97年7月21日,十二層,
RPXNMLPLNHPFFAO47CA,12,.22,見其他登記事項,鋼筋混凝土造,96年12月6日,一層,一層
RPTOMLSKNHPFFAO37CA,31,64.46,住家用,鋼筋混凝土造,78年8月21日,五層,四層
RPXNMLPLNHPFFAO47CA,12,47.71,見其他登記事項,鋼筋混凝土造,96年12月6日,十三層,
RPTOMLSKNHPFFAO37CA,31,14.28,共有部分,鋼筋混凝土造,78年8月21日,五層,
RPXNMLPLNHPFFAO47CA,12,117.58,見其他登記事項,鋼筋混凝土造,96年12月6日,十二層,七層
RPXNMLPLNHPFFAO47CA,12,17.13,見其他登記事項,鋼筋混凝土造,96年12月6日,十二層,
RPXNMLPLNHPFFAO47CA,12,24.58,見其他登記事項,鋼筋混凝土造,96年12月6日,十三層,
RPXOMLTKNHPFFAO87CA,25,76.65,住家用,鋼筋混凝土造,83年12月28日,十九層,七層
RPXOMLTKNHPFFAO87CA,25,19.59,共有部分,鋼筋混凝土造,83年12月28日,十九層,
RPQOMLMJOHPFFAO09CA,5,96.89,見其他登記事項,鋼筋混凝土造,104年4月16日,五層,二層
RPQOMLMJOHPFFAO09CA,5,22.79,共有部分,鋼筋混凝土造,104年4月16日,五層,
RPQOMLMJOHPFFAO09CA,5,24.69,共有部分,鋼筋混凝土造,104年4月16日,五層,
RPQQMLTJOHPFFAO37CA,11,.01,見其他登記事項,鋼筋混凝土造,97年11月26日,十四層,一層
RPQQMLTJOHPFFAO37CA,11,.00,見其他登記事項,鋼筋混凝土造,97年11月26日,十四層,
RPQQMLTJOHPFFAO37CA,11,134.07,見其他登記事項,鋼筋混凝土造,97年11月26日,十四層,十三層
RPQQMLTJOHPFFAO37CA,11,41.69,見其他登記事項,鋼筋混凝土造,97年11月26日,十四層,
RPQQMLTJOHPFFAO37CA,11,29.40,見其他登記事項,鋼筋混凝土造,97年11月26日,十四層,
RPQQMLTJOHPFFAO37CA,11,22.25,見其他登記事項,鋼筋混凝土造,97年11月26日,十四層,
RPUOMLTLNHPFFAO67CA,26,98.33,見其他登記事項,鋼筋混凝土造,83年7月8日,五層,三層
RPUOMLTLNHPFFAO67CA,26,11.46,共有部分,鋼筋混凝土造,83年7月8日,五層,
RPUOMLTLNHPFFAO67CA,26,98.33,見其他登記事項,鋼筋混凝土造,83年7月8日,五層,四層
RPUOMLTLNHPFFAO67CA,26,11.46,共有部分,鋼筋混凝土造,83年7月8日,五層,
RPTNMLQLNHPFFAO17CA,26,81.24,住家用,鋼筋混凝土造,83年3月1日,五層,三層
RPTNMLQLNHPFFAO17CA,26,12.00,共有部分,鋼筋混凝土造,83年3月1日,五層,
RPTNMLQLNHPFFAO17CA,26,4.06,,鋼筋混凝土造,83年3月1日,七層,
RPPOMLOLNHPFFAO66CA,5,67.83,見其他登記事項,鋼筋混凝土造,104年5月5日,十三層,十三層
RPPOMLOLNHPFFAO66CA,5,13.24,共有部分,鋼筋混凝土造,104年5月5日,十三層,
RPPOMLOLNHPFFAO66CA,5,46.83,共有部分,鋼筋混凝土造,104年5月5日,十三層,
RPOOMLKKOHPFFAO78CA,37,86.91,住家用,鋼筋混凝土造,71年12月24日,五層,四層
RPWPMLKLNHPFFAO07CA,,239.65,見其他登記事項,鋼筋混凝土造,109年1月14日,四層,一層 二層 三層 四層 見其他登記事項
RPXPMLKLNHPFFAO17CA,,239.65,見其他登記事項,鋼筋混凝土造,109年1月14日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLOLNHPFFAO07CA,25,49.66,住家用,鋼筋混凝土造,83年11月14日,五層,五層
RPUNMLOLNHPFFAO07CA,25,13.84,共有部分,鋼筋混凝土造,83年11月14日,五層,
RPUNMLOLNHPFFAO07CA,25,29.21,共有部分,鋼筋混凝土造,83年11月14日,五層,
RPRPMLPLNHPFFAO07CA,19,346.01,見其他登記事項,鋼骨鋼筋混凝土造,89年12月20日,四層,一層 二層 三層 四層
RPWOMLKLNHPFFAO96CA,14,259.92,見其他登記事項,鋼筋混凝土造,95年1月16日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPWOMLKLNHPFFAO96CA,14,23.41,見其他登記事項,鋼筋混凝土造,95年1月16日,四層,
RPVNMLSKNHPFFAO47CA,7,148.88,見其他登記事項,鋼筋混凝土造,102年9月15日,二十三層,十七層
RPVNMLSKNHPFFAO47CA,7,89.22,共有部分,鋼筋混凝土造,102年9月15日,二十三層,
RPVNMLSKNHPFFAO47CA,7,24.92,共有部分,鋼筋混凝土造,102年9月15日,二十三層,
RPPSMLPKNHPFFAO07CA,,203.85,見其他登記事項,鋼筋混凝土造,109年3月3日,三層,一層 二層 三層
RPPSMLPKNHPFFAO07CA,8,.19,見其他登記事項,見其他登記事項,100年3月31日,二層,一層
RPPSMLPKNHPFFAO07CA,8,4.32,見其他登記事項,見其他登記事項,100年3月31日,二層,一層 二層 見其他登記事項
RPTOMLNKNHPFFAO86CA,15,30.98,見其他登記事項,鋼筋混凝土造,94年2月20日,四層,地下一層
RPTOMLNKNHPFFAO86CA,15,1.61,見其他登記事項,鋼筋混凝土造,94年2月20日,四層,地下一層
RPTOMLNKNHPFFAO86CA,15,.50,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPTOMLNKNHPFFAO86CA,15,35.94,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPTOMLNKNHPFFAO86CA,15,10.88,共有部分,鋼筋混凝土造,94年2月20日,四層,
RPWNMLOKNHPFFAO17CA,,111.89,住家用,鋼筋混凝土造,,十二層,七層
RPWNMLOKNHPFFAO17CA,,34.19,共有部分,鋼筋混凝土造,,十二層,
RPVPMLSKNHPFFAO67CA,16,113.38,見其他登記事項,鋼筋混凝土造,93年9月15日,十四層,九層
RPVPMLSKNHPFFAO67CA,16,56.29,見其他登記事項,鋼筋混凝土造,93年9月15日,十四層,
RPRNMLPKNHPFFAO76CA,1,219.14,見其他登記事項,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLPKNHPFFAO76CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPVQMLPKNHPFFAO47CA,24,160.97,辦公室,鋼筋混凝土造,85年1月31日,八層,二層
RPVQMLPKNHPFFAO47CA,24,54.56,共有部分,鋼筋混凝土造,85年1月31日,八層,
RPTNMLNKNHPFFAO76CA,41,76.44,住家用,加強磚造,67年12月7日,二層,一層 二層
RPQNMLPKNHPFFAO66CA,1,219.14,見其他登記事項,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLPKNHPFFAO66CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPSNMLPKNHPFFAO86CA,1,228.17,見其他登記事項,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLPKNHPFFAO86CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPTNMLPKNHPFFAO96CA,1,220.30,見其他登記事項,鋼筋混凝土造,108年7月25日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLPKNHPFFAO96CA,1,.28,共有部分,鋼筋混凝土造,108年7月25日,四層,
RPTQMLPKNHPFFAO27CA,11,114.82,見其他登記事項,鋼筋混凝土造,98年7月21日,十五層,七層
RPTQMLPKNHPFFAO27CA,11,18.18,見其他登記事項,鋼筋混凝土造,98年7月21日,十五層,
RPTQMLPKNHPFFAO27CA,11,28.68,見其他登記事項,鋼筋混凝土造,98年7月21日,十五層,
RPTQMLPKNHPFFAO27CA,11,.04,見其他登記事項,鋼筋混凝土造,98年7月21日,十五層,一層
RPTQMLPKNHPFFAO27CA,11,.01,見其他登記事項,鋼筋混凝土造,98年7月21日,十五層,
RPTQMLPKNHPFFAO27CA,11,45.04,見其他登記事項,鋼筋混凝土造,98年7月21日,十五層,
RPORMLPKNHPFFAO86CA,,138.76,住家用,加強磚造,,二層,一層 二層 騎樓
RPXQMLTKNHPFFAO08CA,,152.15,住家用,鋼筋混凝土造,,三層,一層 二層 三層
RPROMLTKNHPFFAO27CA,49,86.38,住家用,加強磚造,59年12月31日,二層,一層 二層
RPSPMLSKNHPFFAO37CA,12,32.18,見其他登記事項,鋼筋混凝土造,97年5月22日,七層,六層
RPSPMLSKNHPFFAO37CA,12,1.09,見其他登記事項,鋼筋混凝土造,97年5月22日,七層,一層
RPSPMLSKNHPFFAO37CA,12,16.71,見其他登記事項,鋼筋混凝土造,97年5月22日,七層,
RPSPMLSKNHPFFAO37CA,12,14.09,見其他登記事項,鋼筋混凝土造,97年5月22日,七層,
RPSPMLSKNHPFFAO37CA,12,8.53,見其他登記事項,鋼筋混凝土造,97年5月22日,七層,
RPPPMLQLNHPFFAO96CA,18,26.83,住家用,鋼筋混凝土造,90年12月31日,四層,三層
RPPPMLQLNHPFFAO96CA,18,9.21,見其他登記事項,鋼筋混凝土造,90年12月31日,四層,
RPWQMLTKNHPFFAO97CA,29,23.24,見使用執照,鋼筋混凝土造,80年9月9日,七層,二層
RPWQMLTKNHPFFAO97CA,29,7.71,共有部分,鋼筋混凝土造,80年9月9日,七層,
RPWQMLTKNHPFFAO97CA,29,1.46,共有部分,鋼筋混凝土造,80年9月9日,七層,
RPPNMLLKOHPFFAO88CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,二層
RPPNMLLKOHPFFAO88CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPNMLLKOHPFFAO88CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSQMLTKNHPFFAO57CA,9,280.71,見其他登記事項,鋼筋混凝土造,100年8月22日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLKKOHPFFAO96CA,39,88.25,住家用,鋼筋混凝土造,70年10月6日,五層,四層
RPXNMLKKOHPFFAO96CA,39,12.16,共有部分,鋼筋混凝土造,70年10月6日,五層,
RPQNMLLKOHPFFAO98CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,二層
RPQNMLLKOHPFFAO98CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPQNMLLKOHPFFAO98CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWOMLOJOHPFFAO27CA,27,28.70,住家用,鋼筋混凝土造,82年6月28日,五層,五層
RPWOMLOJOHPFFAO27CA,27,7.09,共有部分,鋼筋混凝土造,82年6月28日,五層,
RPWOMLOJOHPFFAO27CA,27,3.25,見使用執照,鋼筋混凝土造,82年6月28日,五層,地下層
RPRNMLLKOHPFFAO09CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,三層
RPRNMLLKOHPFFAO09CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLLKOHPFFAO09CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLLKOHPFFAO66CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,四層
RPTNMLLKOHPFFAO66CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLLKOHPFFAO66CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLLKOHPFFAO86CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,五層
RPVNMLLKOHPFFAO86CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLLKOHPFFAO86CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLLKOHPFFAO56CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,三層
RPSNMLLKOHPFFAO56CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLLKOHPFFAO56CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPNMLMKOHPFFAO98CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,七層
RPPNMLMKOHPFFAO98CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPPNMLMKOHPFFAO98CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPOOMLLKOHPFFAO88CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,六層
RPOOMLLKOHPFFAO88CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPOOMLLKOHPFFAO88CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLLKOHPFFAO76CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,四層
RPUNMLLKOHPFFAO76CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLLKOHPFFAO76CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPQNMLMKOHPFFAO09CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,七層
RPQNMLMKOHPFFAO09CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPQNMLMKOHPFFAO09CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWNMLLKOHPFFAO96CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,五層
RPWNMLLKOHPFFAO96CA,,7.36,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWNMLLKOHPFFAO96CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPXNMLLKOHPFFAO07CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,六層
RPXNMLLKOHPFFAO07CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPXNMLLKOHPFFAO07CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLMKOHPFFAO56CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,八層
RPRNMLMKOHPFFAO56CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPRNMLMKOHPFFAO56CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLMKOHPFFAO66CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,八層
RPSNMLMKOHPFFAO66CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPSNMLMKOHPFFAO66CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLMKOHPFFAO76CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,九層
RPTNMLMKOHPFFAO76CA,,7.35,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPTNMLMKOHPFFAO76CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWNMLMKOHPFFAO07CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,十層
RPWNMLMKOHPFFAO07CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPWNMLMKOHPFFAO07CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLMKOHPFFAO86CA,,54.35,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,九層
RPUNMLMKOHPFFAO86CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPUNMLMKOHPFFAO86CA,,22.68,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLMKOHPFFAO96CA,,54.19,見其他登記事項,鋼筋混凝土造,109年2月25日,十一層,十層
RPVNMLMKOHPFFAO96CA,,28.19,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPVNMLMKOHPFFAO96CA,,22.66,共有部分,鋼筋混凝土造,109年2月25日,十一層,
RPXPMLKKOHPFFAO17CA,25,104.98,住家用,鋼筋混凝土造,84年3月25日,十三層,十一層
RPXPMLKKOHPFFAO17CA,25,11.17,共有部分,鋼筋混凝土造,84年3月25日,十三層,
RPXPMLKKOHPFFAO17CA,25,40.97,共有部分,鋼筋混凝土造,84年3月25日,十三層,
RPPPMLOJOHPFFAO66CA,29,89.93,住家用,鋼筋混凝土造,80年8月1日,十二層,七層
RPPPMLOJOHPFFAO66CA,29,15.34,共有部分,鋼筋混凝土造,80年8月1日,十二層,
RPPPMLOJOHPFFAO66CA,29,20.41,共有部分,鋼筋混凝土造,80年8月1日,000,
RPRSMLPKNHPFFAO37DA,29,197.30,住商用,鋼筋混凝土造,80年4月2日,五層,一層 二層 三層 四層 五層
